Body,Name of Body,Date,Transaction number, Amount ,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Costcuk,Creditor type
18,Devon County Council,02/03/2026,22074502, 519.89 ,TRIP COMMUNITY TRANSPORT ASSOCIATION,21790,989488523,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072082, 522.50 ,Disability Together,140334,436098381,Commissioning,Payments to Charities & Vol Providers,A62110,R0218002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072271, 524.50 ,JO PULLIN,396604,,"Transport Operations, Environment and Waste",Fees,A44038,R0643001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071904, 539.00 ,LEX LEISURE LIMITED,61902,268089267,Communities,Hire of Rooms,A22010,R0536007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22069603, 552.51 ,NORSE SOUTH WEST LIMITED,279741,785421021,"Economy, Enterprise and Skills",Main / Term Contractor,A46100,R0540003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22064221, 578.29 ,I J Cannings & Son Limited,14467,192803203,Transformation & Business Services,"Property Repairs, Maintenance & Alterations (Reactive)",A20010,R0333026,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22074494, 600.00 ,IAN DARCY at DEVON CHAMBERS,602002,,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072145, 642.00 ,THE BUSINESS SUPPLIES GROUP,391185,422348418,Operations,Equipment,A40920,R0244004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22073116, 670.00 ,Wood Brothers Travel Ltd,4702,,Highways & Infrastructure Development,Fees,A44038,R0557044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071950, 691.60 ,INSTARMAC GROUP PLC,302188,295973982,Highways & Infrastructure Development,Stock Materials,A40070,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072539, 695.00 ,St Thomas Training Ltd,600178,130660644,P-Ledger - Separate Legal Entity,Fees,A44038,P0425001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072540, 695.00 ,St Thomas Training Ltd,600178,130660644,People and Culture,Fees,A44038,R0303008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077500, 700.00 ,Nest Rooms Ltd,602096,,2024/25 Children's Social Care,Building Rents,A22005,R0444014,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077539, 728.00 ,Clara's Cattery,602903,,Mental Health,Other Supplies & Services,A49105,R0256001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22073137, 800.00 ,SDC Surveyors Ltd,376965,491672365,Other PH Services,Fees,A44038,R0548001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077223, 810.88 ,PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,Bought in Professnl Servs-Curric,A49006,R0107001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22070917, 878.63 ,SME HCI LIMITED TRADING AS VIVUP,397379,477991617,People and Culture,Other Supplies & Services,A49105,R0502001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072815, 892.80 ,WESTCOUNTRY WOODLAND & E M LIMITED,377304,426201240,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0557018,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22071798, 900.00 ,VELOCITY WEB,382769,394004114,"Transport Operations, Environment and Waste",Fees,A44038,R0611003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072580, 935.00 ,TRADING STANDARDS SOUTH WEST COMMUNITY INTEREST COMPANY,350412,291165695,Other PH Services,Staff Training Expenses - Non Payroll,A16015,R0548001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22074506, 958.37 ,ADDICOTT ELECTRICS LIMITED,16451,320978941,Inclusion & Learning,"Property Repairs, Maintenance & Alterations (programmed)",A20005,R0102001,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22076132," 1,008.00 ",WALES & WEST UTILITIES LIMITED,178421,851008849,Capital other - Digital Technology & Business Services,Works,C02009,C0651001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071975," 1,044.00 ",HAMERVILLE MEDIA GROUP LIMITED,359911,196870117,P-Ledger - Separate Legal Entity,Promotions and Events,A44942,P0414001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072542," 1,080.00 ",TEAM EDUCATE LIMITED BACS,374563,336808777,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22076860," 1,080.00 ",ESTEEM TEAM COMMUNITY INTEREST COMPANY,366509,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077115," 1,080.00 ",TEAM EDUCATE LIMITED BACS,374563,336808777,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072254," 1,200.00 ",Open Kamera CIC,601310,,P-Ledger - Separate Legal Entity,Other Supplies & Services,A49105,P0393021,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072851," 1,200.00 ",The Empower School t/a Contact Success,397825,438034602,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072880," 1,200.00 ",The Empower School t/a Contact Success,397825,438034602,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22076055," 1,331.10 ",BLUE SCREEN IT TRADING AS BIT GROUP,228948,855461116,"Economy, Enterprise and Skills",Fees,A44038,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22070461," 1,481.25 ",Curo Resourcing Limited,600609,886221605,Transformation & Business Services,IT Hardware Maintenance,A45008,R0353008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072220," 1,512.23 ",BRIDGE & LINDSEY,272202,185664426,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22075796," 1,542.20 ",LANGUAGE LINE SOLUTIONS,88978,736300262,"Chief Exec, Legal & Democratic services",Translating & Interpreter Services,A44050,R0281001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22076533," 1,597.80 ",JG STEER LIMITED TRADING AS BORN N BREAD,403764,445060319,Highways & Infrastructure Development,Provisions,A44030,R0557044,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072349," 1,600.00 ",HEALTHY BABIES UK COMMUNITY INTEREST COMPANY,281087,,Public Health Nursing,Training/Workshops - Non Staff,A44175,R0019007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22069912," 1,972.20 ",SME HCI LIMITED TRADING AS VIVUP,397379,477991617,People and Culture,Other Supplies & Services,A49105,R0502001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072898," 2,184.00 ",Xtreme Vegetation Clearance,317338,368639347,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0552006,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22062896," 2,200.00 ",UX2 LIMITED,388014,235329022,Dedicated Schools Grant,Services for Educational Estabs - Devon,A44180,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22075714," 2,224.80 ",TUBERS ACADEMY LIMITED,348033,300702466,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071495," 2,246.18 ",EUCLID LIMITED,397402,458939876,"Transport Operations, Environment and Waste",Printing,A43010,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22075160," 2,269.00 ",Dave Basker Independent Social Worker,603774,,Children's Social Care,Training/Workshops - Non Staff,A44175,R0116011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072281," 2,308.33 ",MAN WITH A VAN SERVICES,316053,,Mental Health,"Property Repairs, Maintenance & Alterations (Reactive)",A20010,R0221002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072087," 2,368.87 ",ARBORCURE TREE SERVICES,377233,189451761,"Capital - Planning, Transportation and Environment",Works,C02009,C0655001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072151," 2,419.00 ",JEREMY BENN ASSOCIATES LIMITED,321667,665300941,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072836," 2,500.00 ",SWARCO UK & IRELAND LIMITED,13690,568335022,Highways & Infrastructure Development,Road & Other Signs,A40075,R0556013,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22072885," 2,520.00 ",The Empower School t/a Contact Success,397825,438034602,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077729," 2,639.40 ",BRITISH TELECOM (BILL PAYMNTS),4558,245719348,"Capital - Planning, Transportation and Environment",Works,C02009,C0671009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071495," 2,881.60 ",EUCLID LIMITED,397402,458939876,"Transport Operations, Environment and Waste",Printing,A43010,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077445," 2,945.80 ",ARMADA SOCIAL WORK SERVICES LIMITED,382784,395853540,"Chief Exec, Legal & Democratic services",Fees,A44038,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22076753," 2,966.40 ",TUBERS ACADEMY LIMITED,348033,300702466,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071956," 2,971.01 ",VALLEY MOBILITY SERVICES LIMITED,87203,728762990,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077341," 3,050.00 ",Carey Valley Woodlands & Estate Management,108523,936633014,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0552006,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22075931," 3,120.00 ",ORBIS ECOLOGY LIMITED,368818,288472062,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077443," 3,125.75 ",ARMADA SOCIAL WORK SERVICES LIMITED,382784,395853540,"Chief Exec, Legal & Democratic services",Fees,A44038,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22063905," 3,136.00 ",WESTCOTEC LIMITED,146884,775395874,Highways & Infrastructure Development,Equipment,A40920,R0550013,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22073018," 3,141.20 ",BRIDIE KENNERLEY,396603,,"Transport Operations, Environment and Waste",Fees,A44038,R0643001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072217," 3,194.87 ",NEWTON ABBOT C T A,19811,,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22075721," 3,200.00 ",TUBERS ACADEMY LIMITED,348033,300702466,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071903," 3,250.00 ",TREOW UK LIMITED,403459,449270574,Children's Social Care,Staff Training Expenses - Non Payroll,A16015,R0032003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072382," 3,259.33 ",BRAUNTON MOBILITY,273746,947557671,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077444," 3,293.00 ",ARMADA SOCIAL WORK SERVICES LIMITED,382784,395853540,"Chief Exec, Legal & Democratic services",Fees,A44038,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072108," 3,402.58 ",JEREMY BENN ASSOCIATES LIMITED,321667,665300941,"Capital - Planning, Transportation and Environment",Works,C02009,C0671012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072047," 3,495.48 ",P G L TRAINING LIMITED,229982,855626009,"Economy, Enterprise and Skills",Fees,A44038,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22074239," 3,550.00 ",W D M LIMITED (BRISTOL),4601,433825942,Capital - Highways,External Professional Fees,C02011,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077440," 3,623.70 ",ARMADA SOCIAL WORK SERVICES LIMITED,382784,395853540,"Chief Exec, Legal & Democratic services",Fees,A44038,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071654," 4,200.00 ",NATIONAL TRUST (TROWBRIDGE),114893,239503167,Planning,"Grants, Contributions & Donations",A47005,R0577002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072219," 4,328.92 ",BRIDGE & LINDSEY,272202,185664426,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077477," 4,410.00 ",SOUTHWEST INTERVENTION SERVICES,333291,440830321,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072405," 4,617.60 ",S C C,161520,313651680,Other PH Services,IT Hardware Maintenance,A45008,R0352007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077565," 5,000.00 ",Care Management Associates Ltd,603957,,Children's Social Care,Consultancy Services,A44065,R0129001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22070530," 5,009.12 ",SOUTH WEST COMPOSTING LIMITED,376077,129952481,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0597004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22075834," 5,031.00 ",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22072112," 5,130.00 ",REAL LIFE PSYCHOLOGY COMMUNITY INTEREST COMPANY,361509,,Public Health,Payments to Private Contractors,A57115,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22073883," 5,516.16 ",STAGECOACH DEVON LIMITED,21413,435757819,TRAMS Suspense,Hired Transport Recharges - FPP,A32505,R0549007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22074024," 5,847.68 ",FIRST HAMPSHIRE & DORSET LIMITED,359391,464644528,"Transport Operations, Environment and Waste",Contract Hire Scheme,A32010,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071838," 5,864.15 ",W J SOUTH WEST LIMITED,308541,970783388,Capital - Highways,Works,C02009,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072011," 5,901.40 ",CANTIUM BUSINESS SOLUTIONS LIMITED,354810,294540288,People and Culture,Other Employee Expenses,A12510,R0472004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072577," 6,200.00 ",JEREMY BENN ASSOCIATES LIMITED,321667,665300941,"Transport Operations, Environment and Waste",Fees,A44038,R0579007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071645," 6,342.00 ",Exeter College (Exeter and North Devon Colleges Group),6141,125451632,"Economy, Enterprise and Skills",Fees,A44038,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22076262," 6,390.00 ",SOUTHWEST INTERVENTION SERVICES,333291,440830321,Children's Social Care,Community based care,A61200,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22074012," 6,891.01 ",FIRST SOUTH WEST LIMITED,136207,464644528,"Transport Operations, Environment and Waste",Contract Hire Scheme,A32010,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072828," 7,651.88 ",SWARCO UK & IRELAND LIMITED,13690,568335022,Highways & Infrastructure Development,Road & Other Signs,A40075,R0560005,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22030790," 8,410.15 ",INSPIRE SOUTH WEST,326670,,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071692," 9,376.16 ",FIRST GREATER WESTERN LIMITED,109038,876305701,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22074023," 9,852.12 ",FIRST HAMPSHIRE & DORSET LIMITED,359391,464644528,"Transport Operations, Environment and Waste",Contract Hire Scheme,A32010,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071836," 10,498.30 ",NORTH DEVON VOLUNTARY SERVICES LIMITED,222954,,"Transport Operations, Environment and Waste",Fees,A44038,R0645001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071828," 10,556.91 ",W J SOUTH WEST LIMITED,308541,970783388,Capital - Highways,Works,C02009,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22076344," 10,747.40 ",BLUE SCREEN IT TRADING AS BIT GROUP,228948,855461116,"Economy, Enterprise and Skills",Fees,A44038,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072823," 13,060.72 ",SWARCO UK & IRELAND LIMITED,13690,568335022,Highways & Infrastructure Development,Road & Other Signs,A40075,R0567002,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22074221," 15,208.06 ",SEVERN TRENT GREEN POWER,322030,876098474,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0598001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072350," 15,990.00 ",LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,Communities,Main / Term Contractor,A46100,R0325001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22074028," 16,849.91 ",FIRST SOUTH WEST LIMITED,136207,464644528,"Transport Operations, Environment and Waste",Contract Hire Scheme,A32010,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22072857," 19,193.99 ",SWARCO UK & IRELAND LIMITED,13690,568335022,Capital - Highways,Works,C02009,C0671008,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22074226," 21,507.23 ",SEVERN TRENT GREEN POWER,322030,876098474,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0598001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22069934," 26,008.73 ",SME HCI LIMITED TRADING AS VIVUP,397379,477991617,People and Culture,Other Supplies & Services,A49105,R0502001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071829," 36,875.00 ",Upstream Outcomes Ltd,603210,GB313825615,Commissioning,IT Software,A45040,R0217030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071714," 38,355.64 ",THE HARBOUR SCHOOLS PARTNERSHIP,288372,129847279,Capital - Children & Schools Expansions,Works,C02009,C0657001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071954," 48,220.50 ",NTH DEVON AGAINST DOMESTIC ABUSE,99702,,Communities,Main / Term Contractor,A46100,R0533001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22077008," 53,665.17 ",MILLBROOK HEALTHCARE LIMITED,117031,675991080,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071812," 82,500.00 ",ESSEX COUNTY COUNCIL,14808,104252813,Dedicated Schools Grant,Other Recoupment Expenditure (3rd),A53035,R0111006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071717," 84,565.45 ",THE HARBOUR SCHOOLS PARTNERSHIP,288372,129847279,Capital - SEND Schools,Works,C02009,C0660001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071715," 95,718.12 ",SPECIAL PARTNERSHIP TRUST,367681,,Capital - SEND Schools,Works,C02009,C0660001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22071716," 169,766.66 ",THE HARBOUR SCHOOLS PARTNERSHIP,288372,129847279,Capital - Children & Schools Expansions,Works,C02009,C0657001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/03/2026,22075295," 172,828.90 ",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,Works,C02009,C0671008,DCC CIS Suppliers
18,Devon County Council,02/03/2026,22071962," 517,167.50 ",NTH DEVON AGAINST DOMESTIC ABUSE,99702,,Communities,Main / Term Contractor,A46100,R0533001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22074447, 505.92 ,GR POOK ENGINEERING LIMITED,387085,529754215,"Transport Operations, Environment and Waste",Vehicles Repairs,A30010,R0584003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22070102, 525.00 ,THE FAMILY PLACE LIMITED,350245,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22073765, 533.65 ,BLEEP 360 CARE LIMITED,360406,355167685,Children's Social Care,Community based care,A61200,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22070468, 550.00 ,ROOTS AND BLOOMS,398675,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22078740, 567.00 ,FOREDOWNE KENNELS & CATTERY,92508,744978772,Mental Health,Other Supplies & Services,A49105,R0256001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22070735, 570.00 ,Fresh Start Psychological Services Ltd,602132,403856794,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22078381, 583.33 ,TRELAWN BOARDING KENNELS,205877,336562492,Operations,Residential Care - Long Stay,A57140,R0234001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22077404, 604.70 ,NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,Services for Educational Estabs - Devon,A44180,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22070781, 630.00 ,CHROMA THERAPIES LIMITED TRADING AS CHROMA,350258,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22072239, 667.32 ,WAREHOUSE EXPRESS LIMITED,170602,108237432,"Transport Operations, Environment and Waste",Equipment,A40920,R0644001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22069992, 675.00 ,THE FAMILY PLACE LIMITED,350245,,Children's Social Care,Support for Children in Care,A61060,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22078032, 706.20 ,Velox Healthcare Ltd,601950,422950016,Children's Social Care,Community based care,A61200,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22070114, 720.00 ,THE FAMILY PLACE LIMITED,350245,,Children's Social Care,Support for Children in Care,A61060,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22071972, 720.00 ,CHROMA THERAPIES LIMITED TRADING AS CHROMA,350258,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22078552, 720.00 ,HELD HEALTH LIMITED,392625,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,150362979, 722.73 ,M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22072832, 724.00 ,SWARCO UK & IRELAND LIMITED,13690,568335022,Highways & Infrastructure Development,Road & Other Signs,A40075,R0567002,DCC CIS Suppliers
18,Devon County Council,03/03/2026,22071820, 725.64 ,NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,Services for Educational Estabs - Devon,A44180,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,22072862, 730.75 ,THE APRICOT CENTRE CIC,341760,227454701,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/03/2026,150362973, 738.16 ,M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
