Body,Name of Body,Date,Transaction number, Amount ,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Costcuk,Creditor type
18,Devon County Council,03/11/2025,22044721," 14,261.21 ",EXETER CITY COUNCIL (FINANCE),4272,142335594,"Transport Operations, Environment and Waste",Main / Term Contractor,A46100,R0595002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/11/2025,22044731," 14,562.05 ",MATTHEW HEATH T/A SOUTHWEST ESTATE MAINTENANCE LIMITED,401880,,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,03/11/2025,22043156," 22,425.68 ",B & R HEATING LIMITED,71711,418160274,Capital other - Digital Technology & Business Services,Works,C02009,C0651001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/11/2025,22042582," 26,982.45 ",Westward Housing (Exmouth),386078,,Commissioning,Accommodation/Housing,A44140,R0218001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/11/2025,22040332," 38,576.30 ",YOUNG DEVON (IVYBRIDGE),120708,,Children's Social Care,Supported Accommodation - Child,A62000,R0026003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/11/2025,22045777," 43,119.94 ",KIELY BROS LIMITED,245750,945699264,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,03/11/2025,22043154," 97,509.65 ",Disability Together,140334,436098381,Operations,Fees,A44038,R0222002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/11/2025,22045771," 576,337.43 ",KIELY BROS LIMITED,245750,945699264,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,04/11/2025,150210509, 552.73 ,M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22040011, 600.00 ,THE FAMILY PLACE LIMITED,350245,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22040155, 600.00 ,TOAD COUNSELLING LIMITED,376330,,Children's Social Care,Section 17 Payments,A61240,R0044014,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22040165, 600.00 ,TOAD COUNSELLING LIMITED,376330,,Children's Social Care,Section 17 Payments,A61240,R0044014,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22040015, 675.00 ,THE FAMILY PLACE LIMITED,350245,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22042408, 750.00 ,DODDS SOLICITORS LLP,394172,729928286,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22040650, 822.25 ,ORION MEDICAL SUPPLIES LIMITED,355162,142018357,Public Health,Payments to Private Contractors,A57115,R0316037,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22040197, 850.00 ,SARAH FINCHAM CARE OF ST JOHNS,393060,343901413,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22046995, 850.00 ,Kairus Ltd,601249,121826829,Capital - Children & Schools Expansions,Works,C02009,C0657001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22046940, 899.70 ,WSP UK LIMITED,85394,905054942,Planning,Fees,A44038,R0633002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210512," 1,324.84 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0553001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22046401," 1,767.22 ",OCULAR INTEGRATION LIMITED,368413,417069846,Capital - Highways,Works,C02009,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22047038," 1,787.26 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22042207," 2,550.00 ",Sustainable Community Solutions Ltd,600808,491699434,"Capital - Planning, Transportation and Environment",External Professional Fees,C02011,C0650001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22044643," 2,567.08 ",OCEAN HEALTHCARE,371633,776836374,Operations,Agency Supply Staff,A11005,R0268001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22042833," 3,010.24 ",STORMPRESS,122181,321041328,"Chief Exec, Legal & Democratic services",Printing,A43010,R0285001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210515," 3,095.05 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22047043," 3,155.44 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22044751," 3,280.00 ",GEORGEHAM PARISH COUNCIL,5655,,Highways & Infrastructure Development,Public rights of way,A44306,R0557030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22041729," 3,892.00 ",EXETER RUGBY CHIEFS,34972,918551313,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22047035," 4,376.15 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22047037," 4,631.32 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22047040," 4,726.33 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22047032," 4,727.22 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22047036," 4,905.41 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210519," 5,252.76 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22046792," 5,322.70 ",MONICA Y ZAPATA LOPEZ,392518,,Transformation & Business Services,Supported Accommodation - Child,A62000,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22041697," 8,035.66 ",CO-LAB EXETER,90202,186186963,Public Health,Payments to Private Contractors,A57115,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22043162," 8,928.58 ","Department for Science, Innovation and Technology",600669,888825550,"Chief Exec, Legal & Democratic services",Postages,A45015,R0291003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210518," 9,144.56 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22046807," 9,761.40 ",BLUE SCREEN IT TRADING AS BIT GROUP,228948,855461116,"Economy, Enterprise and Skills",Fees,A44038,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210517," 13,928.00 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210508," 14,922.26 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210520," 15,640.03 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210514," 16,037.69 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210511," 17,417.02 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22045608," 17,446.00 ",David Trickett T/A Countryside & Garden,21818,409946757,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,04/11/2025,150210516," 25,679.61 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210513," 26,569.68 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22039665," 46,012.77 ",RUNNING DEER COMMUNITY INTEREST COMPANY,293947,289345260,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,150210510," 75,280.48 ",M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22037920," 122,902.94 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/11/2025,22037761," 257,269.17 ",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22041910, 505.40 ,C C S ADOPTION,288983,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22042473, 516.66 ,HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22045890, 519.80 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043436, 540.00 ,MAAIKE GESCHWINDT,388811,,Children's Social Care,Support for Children in Care,A61060,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22046472, 564.20 ,LIBRARIES UNLIMITED SOUTH WEST,334595,235429115,"Economy, Enterprise and Skills",Hire of Rooms,A22010,R0539002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22047167, 567.00 ,PSYCHOLOGY ASSOCIATION LIMITED (SALTASH),147932,912873418,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22042509, 575.63 ,THE APRICOT CENTRE CIC,341760,227454701,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22041731, 584.60 ,PERSONNEL SOLUTIONS LIMITED,311452,862007055,Operations,Agency Supply Staff,A11005,R0268001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22045904, 623.76 ,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,Other professional Services (Schools),A44185,R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043079, 660.00 ,Jennifer Roder Ltd,344982,,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043080, 660.00 ,Jennifer Roder Ltd,344982,,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043507, 678.08 ,INSTARMAC GROUP PLC,302188,295973982,Highways & Infrastructure Development,Stock Materials,A40070,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22041557, 780.00 ,BLOSSOMING MINDS,360726,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22045532, 800.30 ,PSYCHOLOGY ASSOCIATION LIMITED (SALTASH),147932,912873418,"Chief Exec, Legal & Democratic services",Fees,A44038,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043177, 858.18 ,IDVERDE LIMITED,24676,190173669,Highways & Infrastructure Development,Other Supplies & Services,A49105,R0550008,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22045732, 866.05 ,MILLBROOK HEALTHCARE LIMITED,117031,675991080,P-Ledger - Separate Legal Entity,Equipment (Care),A61054,P0391002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22040149, 873.05 ,PERSONNEL SOLUTIONS LIMITED,311452,862007055,Operations,Agency Supply Staff,A11005,R0268001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22045098, 886.00 ,K S FENCING,340683,503049234,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0552006,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22043399, 889.55 ,WESTCOUNTRY MAINTENANCE SERVICES LIMITED,229952,915005854,Capital - Schools Maintenance & Improvements,Works,C02009,C0658001,DCC CIS Suppliers
18,Devon County Council,05/11/2025,150212354, 929.62 ,M Group Highways Limited,375383,927200546,Capital - Highways,Term Maintenance Contract,C02051,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22042568, 942.96 ,WESTCOUNTRY WOODLAND & E M LIMITED,377304,426201240,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0557022,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22044946, 950.00 ,JB RADFORD PLANT HIRE AND HAULAG,18952,141002147,Capital - Highways,Works,C02009,C0652001,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22043199, 960.00 ,HELD HEALTH LIMITED,392625,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043174, 980.22 ,IDVERDE LIMITED,24676,190173669,Highways & Infrastructure Development,Other Supplies & Services,A49105,R0550008,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22042993," 1,003.59 ",I J Cannings & Son Limited,14467,192803203,Capital - Schools Maintenance & Improvements,Works,C02009,C0658001,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22041693," 1,040.00 ",BEYOND THE WAVES,404428,,Children's Social Care,Support for Children in Care,A61060,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22045115," 1,050.12 ",K S FENCING,340683,503049234,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0557020,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22043205," 1,075.00 ",HELD HEALTH LIMITED,392625,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22045120," 1,107.96 ",K S FENCING,340683,503049234,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0557020,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22043189," 1,160.00 ",HELD HEALTH LIMITED,392625,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22037568," 1,170.00 ",HELD HEALTH LIMITED,392625,,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22045254," 1,279.17 ",P S H E ASSOCIATION,246197,,Public Health,Payments to Private Contractors,A57115,R0316083,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22046752," 1,312.97 ",BUILD CARE PLUS LIMITED,252096,944087605,Capital - Schools Maintenance & Improvements,Works,C02009,C0658001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043214," 1,475.00 ",HELD HEALTH LIMITED,392625,,P-Ledger - Separate Legal Entity,Support for Children in Care,A61060,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043739," 1,646.01 ",EAT THAT FROG COMMUNITY INTEREST COMPANY,313920,310725148,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043155," 1,648.87 ",QUALITY MARKING SERVICES LIMITED,86608,777323994,Highways & Infrastructure Development,Other Hired & Contracting Services,A49005,R0556012,DCC CIS Suppliers
18,Devon County Council,05/11/2025,150212346," 1,687.37 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0554001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22038702," 1,836.38 ",UNIVERSITY OF EXETER-FINANCE OFF,4630,142047795,"Transport Operations, Environment and Waste",Fees,A44038,R0603001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22047376," 2,076.00 ",NORSE SOUTH WEST LIMITED,279741,785421021,Capital - Schools Maintenance & Improvements,External Professional Fees,C02011,C0658001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22042460," 2,180.16 ",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22047031," 2,798.98 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22047039," 2,918.23 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22040513," 3,156.05 ",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22040514," 3,156.05 ",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043353," 3,360.80 ",WESTCOUNTRY MAINTENANCE SERVICES LIMITED,229952,915005854,Capital - Schools Maintenance & Improvements,Works,C02009,C0658001,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22040515," 3,417.03 ",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22041936," 3,728.09 ",ENERVEO,14967,382894546,Capital - Highways,Works,C02009,C0671005,DCC CIS Suppliers
18,Devon County Council,05/11/2025,22047034," 3,771.98 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043414," 4,612.80 ",ARCADIS CONSULTING UK LIMITED,315903,762995771,Capital - Highways,External Professional Fees,C02011,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22047042," 4,686.38 ",INFOCUS CHARITY,5243,271614806,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22045933," 4,777.93 ",COVY LIMITED/ TRADING AS GARAGE SERVICES,390598,429102322,TRAMS Suspense,Vehicles Repairs,A30010,R0549019,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22040501," 4,819.54 ",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22040504," 4,819.54 ",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Dedicated Schools Grant,Independent Special School Fees,A61052,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,150212351," 5,161.78 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22043356," 5,768.69 ",NORSE SOUTH WEST LIMITED,279741,785421021,"Capital - Economy, Enterprise & Skills",External Professional Fees,C02011,C0648001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,22039396," 5,948.18 ",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Main / Term Contractor,A46100,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,150212352," 6,347.32 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/11/2025,150212349," 6,799.45 ",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,Main / Term Contractor,A46100,R0560006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
